energy	full_index	sector	variable	basis_element	component_index	conventional_bv_ghost_number	antifield_number	local_tangent_degree	compact_degree	tensor_type	primary_weight	polynomial_level	classification	coordinate_brst_rule	tangent_differential	q_gf_image_nnz	canonical_shift_nnz	elimination	equality_certificate
4	764	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[30]	30	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	765	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[31]	31	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	766	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[32]	32	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	767	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[33]	33	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	768	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[34]	34	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	769	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[35]	35	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	770	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[36]	36	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	771	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[37]	37	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	772	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[38]	38	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	773	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[39]	39	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	774	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[40]	40	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	775	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[41]	41	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	776	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[42]	42	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	777	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[43]	43	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	778	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[44]	44	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	779	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[45]	45	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	780	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[46]	46	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	781	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[47]	47	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	782	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[48]	48	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	783	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[49]	49	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	784	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[50]	50	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	785	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[51]	51	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	786	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[52]	52	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	787	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[53]	53	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	788	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[54]	54	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	789	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[55]	55	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	790	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[56]	56	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	791	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[57]	57	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	792	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[58]	58	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	793	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[59]	59	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	794	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[60]	60	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	795	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[61]	61	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	796	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[62]	62	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	797	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[63]	63	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	798	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[64]	64	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	799	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[65]	65	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	800	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[66]	66	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	801	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[67]	67	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	802	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[68]	68	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	803	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[69]	69	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	804	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[70]	70	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	805	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[71]	71	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	806	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[72]	72	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	807	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[73]	73	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	808	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[74]	74	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	809	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[75]	75	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	810	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[76]	76	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	811	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[77]	77	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	812	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[78]	78	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	813	nonminimal	vector_multiplier_antifield	vector_multiplier_antifield[79]	79	-1	1	1	4	covector density	1	3	nonminimal doublet	vector_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	814	nonminimal	scalar_antighost_antifield	scalar_antighost_antifield[0]	0	0	1	0	4	scalar density	0	4	nonminimal doublet	0	scalar_multiplier_antifield	1	0	explicit tangent homotopy	exact
4	815	nonminimal	scalar_antighost_antifield	scalar_antighost_antifield[1]	1	0	1	0	4	scalar density	0	4	nonminimal doublet	0	scalar_multiplier_antifield	1	0	explicit tangent homotopy	exact
4	816	nonminimal	scalar_antighost_antifield	scalar_antighost_antifield[2]	2	0	1	0	4	scalar density	0	4	nonminimal doublet	0	scalar_multiplier_antifield	1	0	explicit tangent homotopy	exact
4	817	nonminimal	scalar_antighost_antifield	scalar_antighost_antifield[3]	3	0	1	0	4	scalar density	0	4	nonminimal doublet	0	scalar_multiplier_antifield	1	0	explicit tangent homotopy	exact
4	818	nonminimal	scalar_antighost_antifield	scalar_antighost_antifield[4]	4	0	1	0	4	scalar density	0	4	nonminimal doublet	0	scalar_multiplier_antifield	1	0	explicit tangent homotopy	exact
4	819	nonminimal	scalar_antighost_antifield	scalar_antighost_antifield[5]	5	0	1	0	4	scalar density	0	4	nonminimal doublet	0	scalar_multiplier_antifield	1	0	explicit tangent homotopy	exact
4	820	nonminimal	scalar_antighost_antifield	scalar_antighost_antifield[6]	6	0	1	0	4	scalar density	0	4	nonminimal doublet	0	scalar_multiplier_antifield	1	0	explicit tangent homotopy	exact
4	821	nonminimal	scalar_antighost_antifield	scalar_antighost_antifield[7]	7	0	1	0	4	scalar density	0	4	nonminimal doublet	0	scalar_multiplier_antifield	1	0	explicit tangent homotopy	exact
4	822	nonminimal	scalar_antighost_antifield	scalar_antighost_antifield[8]	8	0	1	0	4	scalar density	0	4	nonminimal doublet	0	scalar_multiplier_antifield	1	0	explicit tangent homotopy	exact
4	823	nonminimal	scalar_antighost_antifield	scalar_antighost_antifield[9]	9	0	1	0	4	scalar density	0	4	nonminimal doublet	0	scalar_multiplier_antifield	1	0	explicit tangent homotopy	exact
4	824	nonminimal	scalar_antighost_antifield	scalar_antighost_antifield[10]	10	0	1	0	4	scalar density	0	4	nonminimal doublet	0	scalar_multiplier_antifield	1	0	explicit tangent homotopy	exact
4	825	nonminimal	scalar_antighost_antifield	scalar_antighost_antifield[11]	11	0	1	0	4	scalar density	0	4	nonminimal doublet	0	scalar_multiplier_antifield	1	0	explicit tangent homotopy	exact
4	826	nonminimal	scalar_antighost_antifield	scalar_antighost_antifield[12]	12	0	1	0	4	scalar density	0	4	nonminimal doublet	0	scalar_multiplier_antifield	1	0	explicit tangent homotopy	exact
4	827	nonminimal	scalar_antighost_antifield	scalar_antighost_antifield[13]	13	0	1	0	4	scalar density	0	4	nonminimal doublet	0	scalar_multiplier_antifield	1	0	explicit tangent homotopy	exact
4	828	nonminimal	scalar_antighost_antifield	scalar_antighost_antifield[14]	14	0	1	0	4	scalar density	0	4	nonminimal doublet	0	scalar_multiplier_antifield	1	0	explicit tangent homotopy	exact
4	829	nonminimal	scalar_antighost_antifield	scalar_antighost_antifield[15]	15	0	1	0	4	scalar density	0	4	nonminimal doublet	0	scalar_multiplier_antifield	1	0	explicit tangent homotopy	exact
4	830	nonminimal	scalar_antighost_antifield	scalar_antighost_antifield[16]	16	0	1	0	4	scalar density	0	4	nonminimal doublet	0	scalar_multiplier_antifield	1	0	explicit tangent homotopy	exact
4	831	nonminimal	scalar_antighost_antifield	scalar_antighost_antifield[17]	17	0	1	0	4	scalar density	0	4	nonminimal doublet	0	scalar_multiplier_antifield	1	0	explicit tangent homotopy	exact
4	832	nonminimal	scalar_antighost_antifield	scalar_antighost_antifield[18]	18	0	1	0	4	scalar density	0	4	nonminimal doublet	0	scalar_multiplier_antifield	1	0	explicit tangent homotopy	exact
4	833	nonminimal	scalar_antighost_antifield	scalar_antighost_antifield[19]	19	0	1	0	4	scalar density	0	4	nonminimal doublet	0	scalar_multiplier_antifield	1	0	explicit tangent homotopy	exact
4	834	nonminimal	scalar_antighost_antifield	scalar_antighost_antifield[20]	20	0	1	0	4	scalar density	0	4	nonminimal doublet	0	scalar_multiplier_antifield	1	0	explicit tangent homotopy	exact
4	835	nonminimal	scalar_antighost_antifield	scalar_antighost_antifield[21]	21	0	1	0	4	scalar density	0	4	nonminimal doublet	0	scalar_multiplier_antifield	1	0	explicit tangent homotopy	exact
4	836	nonminimal	scalar_antighost_antifield	scalar_antighost_antifield[22]	22	0	1	0	4	scalar density	0	4	nonminimal doublet	0	scalar_multiplier_antifield	1	0	explicit tangent homotopy	exact
4	837	nonminimal	scalar_antighost_antifield	scalar_antighost_antifield[23]	23	0	1	0	4	scalar density	0	4	nonminimal doublet	0	scalar_multiplier_antifield	1	0	explicit tangent homotopy	exact
4	838	nonminimal	scalar_antighost_antifield	scalar_antighost_antifield[24]	24	0	1	0	4	scalar density	0	4	nonminimal doublet	0	scalar_multiplier_antifield	1	0	explicit tangent homotopy	exact
4	839	nonminimal	scalar_antighost_antifield	scalar_antighost_antifield[25]	25	0	1	0	4	scalar density	0	4	nonminimal doublet	0	scalar_multiplier_antifield	1	0	explicit tangent homotopy	exact
4	840	nonminimal	scalar_antighost_antifield	scalar_antighost_antifield[26]	26	0	1	0	4	scalar density	0	4	nonminimal doublet	0	scalar_multiplier_antifield	1	0	explicit tangent homotopy	exact
4	841	nonminimal	scalar_antighost_antifield	scalar_antighost_antifield[27]	27	0	1	0	4	scalar density	0	4	nonminimal doublet	0	scalar_multiplier_antifield	1	0	explicit tangent homotopy	exact
4	842	nonminimal	scalar_antighost_antifield	scalar_antighost_antifield[28]	28	0	1	0	4	scalar density	0	4	nonminimal doublet	0	scalar_multiplier_antifield	1	0	explicit tangent homotopy	exact
4	843	nonminimal	scalar_antighost_antifield	scalar_antighost_antifield[29]	29	0	1	0	4	scalar density	0	4	nonminimal doublet	0	scalar_multiplier_antifield	1	0	explicit tangent homotopy	exact
4	844	nonminimal	scalar_antighost_antifield	scalar_antighost_antifield[30]	30	0	1	0	4	scalar density	0	4	nonminimal doublet	0	scalar_multiplier_antifield	1	0	explicit tangent homotopy	exact
4	845	nonminimal	scalar_antighost_antifield	scalar_antighost_antifield[31]	31	0	1	0	4	scalar density	0	4	nonminimal doublet	0	scalar_multiplier_antifield	1	0	explicit tangent homotopy	exact
4	846	nonminimal	scalar_antighost_antifield	scalar_antighost_antifield[32]	32	0	1	0	4	scalar density	0	4	nonminimal doublet	0	scalar_multiplier_antifield	1	0	explicit tangent homotopy	exact
4	847	nonminimal	scalar_antighost_antifield	scalar_antighost_antifield[33]	33	0	1	0	4	scalar density	0	4	nonminimal doublet	0	scalar_multiplier_antifield	1	0	explicit tangent homotopy	exact
4	848	nonminimal	scalar_antighost_antifield	scalar_antighost_antifield[34]	34	0	1	0	4	scalar density	0	4	nonminimal doublet	0	scalar_multiplier_antifield	1	0	explicit tangent homotopy	exact
4	849	nonminimal	scalar_multiplier_antifield	scalar_multiplier_antifield[0]	0	-1	1	1	4	scalar density	0	4	nonminimal doublet	scalar_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	850	nonminimal	scalar_multiplier_antifield	scalar_multiplier_antifield[1]	1	-1	1	1	4	scalar density	0	4	nonminimal doublet	scalar_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	851	nonminimal	scalar_multiplier_antifield	scalar_multiplier_antifield[2]	2	-1	1	1	4	scalar density	0	4	nonminimal doublet	scalar_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	852	nonminimal	scalar_multiplier_antifield	scalar_multiplier_antifield[3]	3	-1	1	1	4	scalar density	0	4	nonminimal doublet	scalar_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	853	nonminimal	scalar_multiplier_antifield	scalar_multiplier_antifield[4]	4	-1	1	1	4	scalar density	0	4	nonminimal doublet	scalar_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	854	nonminimal	scalar_multiplier_antifield	scalar_multiplier_antifield[5]	5	-1	1	1	4	scalar density	0	4	nonminimal doublet	scalar_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	855	nonminimal	scalar_multiplier_antifield	scalar_multiplier_antifield[6]	6	-1	1	1	4	scalar density	0	4	nonminimal doublet	scalar_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	856	nonminimal	scalar_multiplier_antifield	scalar_multiplier_antifield[7]	7	-1	1	1	4	scalar density	0	4	nonminimal doublet	scalar_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	857	nonminimal	scalar_multiplier_antifield	scalar_multiplier_antifield[8]	8	-1	1	1	4	scalar density	0	4	nonminimal doublet	scalar_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	858	nonminimal	scalar_multiplier_antifield	scalar_multiplier_antifield[9]	9	-1	1	1	4	scalar density	0	4	nonminimal doublet	scalar_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	859	nonminimal	scalar_multiplier_antifield	scalar_multiplier_antifield[10]	10	-1	1	1	4	scalar density	0	4	nonminimal doublet	scalar_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	860	nonminimal	scalar_multiplier_antifield	scalar_multiplier_antifield[11]	11	-1	1	1	4	scalar density	0	4	nonminimal doublet	scalar_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	861	nonminimal	scalar_multiplier_antifield	scalar_multiplier_antifield[12]	12	-1	1	1	4	scalar density	0	4	nonminimal doublet	scalar_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	862	nonminimal	scalar_multiplier_antifield	scalar_multiplier_antifield[13]	13	-1	1	1	4	scalar density	0	4	nonminimal doublet	scalar_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	863	nonminimal	scalar_multiplier_antifield	scalar_multiplier_antifield[14]	14	-1	1	1	4	scalar density	0	4	nonminimal doublet	scalar_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	864	nonminimal	scalar_multiplier_antifield	scalar_multiplier_antifield[15]	15	-1	1	1	4	scalar density	0	4	nonminimal doublet	scalar_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	865	nonminimal	scalar_multiplier_antifield	scalar_multiplier_antifield[16]	16	-1	1	1	4	scalar density	0	4	nonminimal doublet	scalar_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	866	nonminimal	scalar_multiplier_antifield	scalar_multiplier_antifield[17]	17	-1	1	1	4	scalar density	0	4	nonminimal doublet	scalar_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	867	nonminimal	scalar_multiplier_antifield	scalar_multiplier_antifield[18]	18	-1	1	1	4	scalar density	0	4	nonminimal doublet	scalar_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	868	nonminimal	scalar_multiplier_antifield	scalar_multiplier_antifield[19]	19	-1	1	1	4	scalar density	0	4	nonminimal doublet	scalar_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	869	nonminimal	scalar_multiplier_antifield	scalar_multiplier_antifield[20]	20	-1	1	1	4	scalar density	0	4	nonminimal doublet	scalar_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	870	nonminimal	scalar_multiplier_antifield	scalar_multiplier_antifield[21]	21	-1	1	1	4	scalar density	0	4	nonminimal doublet	scalar_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	871	nonminimal	scalar_multiplier_antifield	scalar_multiplier_antifield[22]	22	-1	1	1	4	scalar density	0	4	nonminimal doublet	scalar_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	872	nonminimal	scalar_multiplier_antifield	scalar_multiplier_antifield[23]	23	-1	1	1	4	scalar density	0	4	nonminimal doublet	scalar_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	873	nonminimal	scalar_multiplier_antifield	scalar_multiplier_antifield[24]	24	-1	1	1	4	scalar density	0	4	nonminimal doublet	scalar_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	874	nonminimal	scalar_multiplier_antifield	scalar_multiplier_antifield[25]	25	-1	1	1	4	scalar density	0	4	nonminimal doublet	scalar_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	875	nonminimal	scalar_multiplier_antifield	scalar_multiplier_antifield[26]	26	-1	1	1	4	scalar density	0	4	nonminimal doublet	scalar_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	876	nonminimal	scalar_multiplier_antifield	scalar_multiplier_antifield[27]	27	-1	1	1	4	scalar density	0	4	nonminimal doublet	scalar_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	877	nonminimal	scalar_multiplier_antifield	scalar_multiplier_antifield[28]	28	-1	1	1	4	scalar density	0	4	nonminimal doublet	scalar_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	878	nonminimal	scalar_multiplier_antifield	scalar_multiplier_antifield[29]	29	-1	1	1	4	scalar density	0	4	nonminimal doublet	scalar_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	879	nonminimal	scalar_multiplier_antifield	scalar_multiplier_antifield[30]	30	-1	1	1	4	scalar density	0	4	nonminimal doublet	scalar_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	880	nonminimal	scalar_multiplier_antifield	scalar_multiplier_antifield[31]	31	-1	1	1	4	scalar density	0	4	nonminimal doublet	scalar_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	881	nonminimal	scalar_multiplier_antifield	scalar_multiplier_antifield[32]	32	-1	1	1	4	scalar density	0	4	nonminimal doublet	scalar_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	882	nonminimal	scalar_multiplier_antifield	scalar_multiplier_antifield[33]	33	-1	1	1	4	scalar density	0	4	nonminimal doublet	scalar_antighost_antifield	0	0	0	explicit tangent homotopy	exact
4	883	nonminimal	scalar_multiplier_antifield	scalar_multiplier_antifield[34]	34	-1	1	1	4	scalar density	0	4	nonminimal doublet	scalar_antighost_antifield	0	0	0	explicit tangent homotopy	exact
5	0	minimal	diffeomorphism ghost c_mu	c_mu_0[P3^6]	0	1	0	-1	5	(1/2,1/2) tensor Sym^6(1/2,1/2)	-1	6	proven minimal raw chain	minimal master-action rule	K_0 c	2	0	retained by p_gf	exact
5	1	minimal	diffeomorphism ghost c_mu	c_mu_0[P2*P3^5]	1	1	0	-1	5	(1/2,1/2) tensor Sym^6(1/2,1/2)	-1	6	proven minimal raw chain	minimal master-action rule	K_0 c	3	0	retained by p_gf	exact
5	2	minimal	diffeomorphism ghost c_mu	c_mu_0[P2^2*P3^4]	2	1	0	-1	5	(1/2,1/2) tensor Sym^6(1/2,1/2)	-1	6	proven minimal raw chain	minimal master-action rule	K_0 c	4	0	retained by p_gf	exact
5	3	minimal	diffeomorphism ghost c_mu	c_mu_0[P2^3*P3^3]	3	1	0	-1	5	(1/2,1/2) tensor Sym^6(1/2,1/2)	-1	6	proven minimal raw chain	minimal master-action rule	K_0 c	4	0	retained by p_gf	exact
5	4	minimal	diffeomorphism ghost c_mu	c_mu_0[P2^4*P3^2]	4	1	0	-1	5	(1/2,1/2) tensor Sym^6(1/2,1/2)	-1	6	proven minimal raw chain	minimal master-action rule	K_0 c	4	0	retained by p_gf	exact
5	5	minimal	diffeomorphism ghost c_mu	c_mu_0[P2^5*P3]	5	1	0	-1	5	(1/2,1/2) tensor Sym^6(1/2,1/2)	-1	6	proven minimal raw chain	minimal master-action rule	K_0 c	3	0	retained by p_gf	exact
5	6	minimal	diffeomorphism ghost c_mu	c_mu_0[P2^6]	6	1	0	-1	5	(1/2,1/2) tensor Sym^6(1/2,1/2)	-1	6	proven minimal raw chain	minimal master-action rule	K_0 c	2	0	retained by p_gf	exact
5	7	minimal	diffeomorphism ghost c_mu	c_mu_0[P1*P3^5]	7	1	0	-1	5	(1/2,1/2) tensor Sym^6(1/2,1/2)	-1	6	proven minimal raw chain	minimal master-action rule	K_0 c	3	0	retained by p_gf	exact
5	8	minimal	diffeomorphism ghost c_mu	c_mu_0[P1*P2*P3^4]	8	1	0	-1	5	(1/2,1/2) tensor Sym^6(1/2,1/2)	-1	6	proven minimal raw chain	minimal master-action rule	K_0 c	4	0	retained by p_gf	exact
5	9	minimal	diffeomorphism ghost c_mu	c_mu_0[P1*P2^2*P3^3]	9	1	0	-1	5	(1/2,1/2) tensor Sym^6(1/2,1/2)	-1	6	proven minimal raw chain	minimal master-action rule	K_0 c	5	0	retained by p_gf	exact
5	10	minimal	diffeomorphism ghost c_mu	c_mu_0[P1*P2^3*P3^2]	10	1	0	-1	5	(1/2,1/2) tensor Sym^6(1/2,1/2)	-1	6	proven minimal raw chain	minimal master-action rule	K_0 c	5	0	retained by p_gf	exact
5	11	minimal	diffeomorphism ghost c_mu	c_mu_0[P1*P2^4*P3]	11	1	0	-1	5	(1/2,1/2) tensor Sym^6(1/2,1/2)	-1	6	proven minimal raw chain	minimal master-action rule	K_0 c	4	0	retained by p_gf	exact
5	12	minimal	diffeomorphism ghost c_mu	c_mu_0[P1*P2^5]	12	1	0	-1	5	(1/2,1/2) tensor Sym^6(1/2,1/2)	-1	6	proven minimal raw chain	minimal master-action rule	K_0 c	3	0	retained by p_gf	exact
5	13	minimal	diffeomorphism ghost c_mu	c_mu_0[P1^2*P3^4]	13	1	0	-1	5	(1/2,1/2) tensor Sym^6(1/2,1/2)	-1	6	proven minimal raw chain	minimal master-action rule	K_0 c	4	0	retained by p_gf	exact
5	14	minimal	diffeomorphism ghost c_mu	c_mu_0[P1^2*P2*P3^3]	14	1	0	-1	5	(1/2,1/2) tensor Sym^6(1/2,1/2)	-1	6	proven minimal raw chain	minimal master-action rule	K_0 c	5	0	retained by p_gf	exact
5	15	minimal	diffeomorphism ghost c_mu	c_mu_0[P1^2*P2^2*P3^2]	15	1	0	-1	5	(1/2,1/2) tensor Sym^6(1/2,1/2)	-1	6	proven minimal raw chain	minimal master-action rule	K_0 c	6	0	retained by p_gf	exact
5	16	minimal	diffeomorphism ghost c_mu	c_mu_0[P1^2*P2^3*P3]	16	1	0	-1	5	(1/2,1/2) tensor Sym^6(1/2,1/2)	-1	6	proven minimal raw chain	minimal master-action rule	K_0 c	5	0	retained by p_gf	exact
